Secu Code,Date,Close,Open,High,Low,Adj Close,Volume,,Return,,,,,,,MA(15),RSI,Gain,Loss,Av Gain,Av Loss,EMA(12),EMA(26),MACD,Signal line
1.HK,16/11/2016,93.5,93.599998,93.949997,93.199997,80.01104,3255910,,-0.001068355,,,,,,,95.066666,35.60210027,0,0.099998,0.242857286,0.439285857,94.6943655,95.81086671,-1.11650121,-0.903341035
1.HK,17/11/2016,93.599998,92.599998,93.599998,92.199997,80.096611,6460751,,0.001069497,,,,,,,94.8899992,41.17647059,0.099998,0,0.25,0.357142857,94.52600127,95.64709866,-1.121097388,-0.946892305
1.HK,18/11/2016,94.900002,94.5,95.599998,94.300003,81.209068,6587831,,0.013888932,,,,,,,94.87666613,44.13410942,1.300004,0,0.282143214,0.357142857,94.58353984,95.59175817,-1.008218321,-0.959157508
1.HK,21/11/2016,95.75,94.800003,96.449997,94.75,81.93644,5057529,,0.008956775,,,,,,,94.863333,43.50281209,0.849998,0,0.274999857,0.357142857,94.76299525,95.60347978,-0.84048453,-0.935422913
1.HK,22/11/2016,96.5,96.300003,96.800003,95.650002,82.578247,3567071,,0.007832898,,,,,,,94.8366662,53.80118395,0.75,0,0.328571286,0.282142571,95.03022675,95.66988869,-0.639661935,-0.876270717
1.HK,23/11/2016,96.199997,96.599998,96.900002,95.949997,82.32151,3678531,,-0.003108839,,,,,,,94.85999947,54.43787192,0,0.300003,0.328571286,0.274999857,95.21019141,95.70915597,-0.498964564,-0.800809487
1.HK,24/11/2016,95.599998,95.849998,96.050003,95.050003,81.80809,2756949,,-0.006236996,,,,,,,94.86999953,50.55554494,0,0.599999,0.324999643,0.317856929,95.27016165,95.70107019,-0.430908544,-0.726829298
1.HK,25/11/2016,95.099998,95.050003,95.550003,94.599998,81.380219,3661207,,-0.005230126,,,,,,,94.84333273,45.90163666,0,0.5,0.299999786,0.353571214,95.24398263,95.65654633,-0.412563701,-0.663976179
1.HK,28/11/2016,94.599998,94.550003,95.199997,94.099998,80.952354,5909727,,-0.005257624,,,,,,,94.7599994,42.0212715,0,0.5,0.282142643,0.3892855,95.14490807,95.57828349,-0.43337542,-0.617856027
1.HK,29/11/2016,94.400002,94.150002,94.550003,93.900002,80.781204,3672378,,-0.002114123,,,,,,,94.64666633,52.31787571,0,0.199996,0.282142643,0.257142714,95.03030714,95.49100338,-0.460696243,-0.58642407
1.HK,30/11/2016,94.5,94,94.5,93.75,80.866776,4838414,,0.001059301,,,,,,,94.67666613,48.20143781,0.099998,0,0.239285571,0.257142714,94.94872142,95.41759572,-0.468874299,-0.562914116
1.HK,1/12/2016,94.699997,94.5,95.349998,94.5,81.037926,3638853,,0.00211637,,,,,,,94.6733326,57.25802081,0.199997,0,0.253571071,0.189285786,94.91045613,95.36444026,-0.453984134,-0.541128119
1.HK,2/12/2016,93.800003,94,94.699997,93.800003,80.267769,3617300,,-0.009503633,,,,,,,94.6733326,53.38350387,0,0.899994,0.253571071,0.221427857,94.73961718,95.24855602,-0.508938835,-0.534690262
1.HK,5/12/2016,93.400002,94.699997,94.699997,93.050003,79.925476,3825245,,-0.004264403,,,,,,,94.6766662,48.52943815,0,0.400001,0.235713929,0.249999357,94.53352254,95.11162609,-0.578103551,-0.54337292
1.HK,6/12/2016,93.849998,93.849998,94.599998,93.699997,80.310547,3922560,,0.004817944,,,,,,,94.69333287,52.44754394,0.449996,0,0.2678565,0.242856643,94.42836492,95.01817216,-0.58980724,-0.552659784
1.HK,7/12/2016,92.599998,93.199997,93.449997,92.5,79.240883,6834433,,-0.013319127,,,,,,,94.63333273,43.97589345,0,1.25,0.260713786,0.332142357,94.1470777,94.83904815,-0.691970447,-0.580521917
1.HK,8/12/2016,92.400002,92.650002,93.199997,92.300003,79.069748,7752208,,-0.002159784,,,,,,,94.553333,32.63883584,0,0.199996,0.167856357,0.346427786,93.87829682,94.65837806,-0.780081239,-0.620433781
1.HK,9/12/2016,92.949997,92.199997,93.300003,92.199997,79.540382,7071833,,0.005952327,,,,,,,94.42333267,29.71004967,0.549995,0,0.146427571,0.346427786,93.73548147,94.53183132,-0.796349851,-0.655616995
1.HK,12/12/2016,92.050003,93.25,93.449997,92.050003,78.770233,7249924,,-0.009682561,,,,,,,94.1766662,18.43959881,0,0.899994,0.092856143,0.410713071,93.47617709,94.34799218,-0.871815096,-0.698856615
1.HK,13/12/2016,91.25,91.800003,91.949997,91,78.085655,9773685,,-0.008690961,,,,,,,93.8266662,17.21842831,0,0.800003,0.092856143,0.446427357,93.1336883,94.11851128,-0.984822976,-0.756049887
1.HK,14/12/2016,91.349998,91.25,91.900002,91.25,78.171227,3942131,,0.001095868,,,,,,,93.50333293,19.85801921,0.099998,0,0.099998857,0.403570286,92.85927441,93.91343622,-1.054161811,-0.815672272
1.HK,15/12/2016,90.25,90.599998,91.099998,90.150002,77.229904,7659319,,-0.012041577,,,,,,,93.1466664,18.30052578,0,1.099998,0.099998857,0.446427286,92.45784758,93.64207058,-1.184222997,-0.889382417
1.HK,16/12/2016,90,90.349998,90.449997,89.949997,77.015984,8235323,,-0.002770083,,,,,,,92.80666653,18.91878963,0,0.25,0.099998857,0.428570143,92.07971718,93.37228757,-1.292570388,-0.970020011
1.HK,19/12/2016,88.800003,89.300003,89.550003,88.300003,75.989098,7731305,,-0.0133333,,,,,,,92.4200002,16.66654167,0,1.199997,0.099998857,0.499998786,91.57514577,93.03359982,-1.458454055,-1.06770682
1.HK,20/12/2016,88.199997,89,89.349998,88.199997,75.475655,5303211,,-0.006756824,,,,,,,92.00666653,14.6066253,0,0.600006,0.092856143,0.542856357,91.05589211,92.67555517,-1.619663058,-1.178098068
1.HK,21/12/2016,87.900002,87.900002,88.900002,87.900002,75.218941,7829361,,-0.003401304,,,,,,,91.56666667,12.22213667,0,0.299995,0.078570643,0.564284571,90.57037056,92.32181049,-1.751439935,-1.292766441
